timestamp,segment_id,segment_name,latitude,longitude,road_capacity,lane_count,road_type,speed_kmh,volume,occupancy,event_type,venue_id
2025-03-11 21:15:00,BAN001,Bannerghata Road,12.9077,77.6006,2900,2,arterial,46.94,883.0,0.305,none,NONE
2025-03-11 21:15:00,EC001,Electronic City,12.8456,77.6603,3700,3,highway,40.98,1549.0,0.419,none,NONE
2025-03-11 21:15:00,IND001,Indiranagar 100ft,12.9784,77.6408,2700,2,local,33.12,876.0,0.325,none,NONE
2025-03-11 21:15:00,KOR001,Koramangala 80ft,12.9279,77.6271,2500,2,local,34.19,874.0,0.349,none,NONE
2025-03-11 21:15:00,JAY001,Jayanagar 4th Block,12.9274,77.5807,2200,2,local,36.45,642.0,0.292,none,NONE
2025-03-11 21:15:00,BTM001,BTM Layout,12.9165,77.6101,2300,2,local,35.28,734.0,0.319,none,NONE
2025-03-11 21:15:00,YLK001,Yelahanka,13.1007,77.5963,2800,2,local,35.4,1116.0,0.399,none,NONE
2025-03-11 21:15:00,RJN001,Rajajinagar,12.9915,77.5545,2600,2,local,35.69,1043.0,0.401,none,NONE
2025-03-11 21:15:00,MLR001,Malleshwaram,13.0035,77.5647,2400,2,local,34.78,720.0,0.3,none,NONE
2025-03-11 21:15:00,VTH001,Vijayanagar,12.971,77.537,2500,2,local,30.11,819.0,0.328,none,NONE
2025-03-11 21:15:00,BAS001,Basavanagudi,12.9423,77.5677,2100,2,local,33.22,677.0,0.322,none,NONE
2025-03-11 21:15:00,FRA001,Frazer Town,12.9987,77.6185,2200,2,local,34.95,839.0,0.381,none,NONE
2025-03-11 21:15:00,DOM001,Domlur,12.9609,77.6389,2300,2,local,36.55,773.0,0.336,none,NONE
2025-03-11 21:15:00,AIR001,Airport Road,12.9498,77.6682,3400,3,highway,45.32,1305.0,0.384,none,NONE
2025-03-11 21:15:00,SAR001,Sarjapur Road,12.9028,77.6848,3000,2,arterial,47.15,1165.0,0.388,none,NONE
2025-03-11 21:15:00,NAG001,Nagawara,13.045,77.619,2600,2,local,31.74,734.0,0.282,none,NONE
2025-03-11 21:15:00,PEE001,Peenya Industrial,13.0374,77.5181,3200,3,arterial,46.96,1217.0,0.38,none,NONE
2025-03-11 21:15:00,HAL001,HAL Old Airport,12.9635,77.6642,2800,2,local,35.44,1095.0,0.391,none,NONE
2025-03-11 21:15:00,MAD001,Madiwala,12.9071,77.6286,2400,2,local,34.9,924.0,0.385,none,NONE
2025-03-11 21:15:00,WIL001,Wilson Garden,12.9539,77.5852,2200,2,local,36.26,898.0,0.408,none,NONE
2025-03-11 21:15:00,CHN001,Chinnaswamy Stadium,12.9788,77.5995,3500,3,venue,32.4,995.0,0.284,none,NONE
2025-03-11 21:15:00,PAL001,Palace Grounds,13.01,77.59,3000,3,venue,30.02,1028.0,0.343,none,NONE
2025-03-11 21:15:00,KEN001,Kengeri,12.906,77.487,2600,2,local,35.59,1037.0,0.399,none,NONE
2025-03-11 21:15:00,YPR001,Yeshwanthpur,13.0289,77.5442,2900,2,arterial,41.89,934.0,0.322,none,NONE
2025-03-11 21:15:00,RRN001,RR Nagar,12.925,77.517,2400,2,local,33.3,952.0,0.397,none,NONE
2025-03-11 21:15:00,GOP001,Gopalan Mall Road,12.956,77.701,2700,2,local,34.21,809.0,0.3,none,NONE
2025-03-11 21:15:00,LAL001,Lalbagh Road,12.9507,77.5848,2300,2,local,32.29,823.0,0.358,none,NONE
2025-03-11 21:15:00,ULS001,Ulsoor Lake Road,12.983,77.622,2100,2,local,33.52,832.0,0.396,none,NONE
2025-03-11 21:15:00,CVV001,CV Raman Nagar,12.985,77.66,2400,2,local,36.28,706.0,0.294,none,NONE
2025-03-11 21:15:00,BEL001,Bellandur Lake Road,12.925,77.67,3200,2,arterial,40.27,1072.0,0.335,none,NONE
2025-03-11 21:15:00,KAD001,Kadugodi,12.99,77.76,2500,2,local,31.82,843.0,0.337,none,NONE
2025-03-11 21:15:00,DEV001,Devanahalli,13.247,77.708,2800,2,highway,38.62,810.0,0.289,none,NONE
2025-03-11 21:15:00,MAG001,Magadi Road,12.9789,77.5644,2700,2,arterial,45.8,795.0,0.294,none,NONE
2025-03-11 21:30:00,MG001,MG Road,12.9716,77.5946,3200,4,arterial,45.67,1033.0,0.323,none,NONE
2025-03-11 21:30:00,MG002,Brigade Road,12.9698,77.607,2800,3,arterial,41.03,823.0,0.294,none,NONE
2025-03-11 21:30:00,ORR001,ORR Marathahalli,12.9591,77.6974,4500,4,highway,38.37,1484.0,0.33,none,NONE
2025-03-11 21:30:00,ORR002,ORR Silk Board,12.9173,77.6229,4800,4,highway,45.77,1962.0,0.409,none,NONE
2025-03-11 21:30:00,ORR003,ORR Hebbal,13.0354,77.5947,4200,4,highway,38.8,1194.0,0.284,none,NONE
2025-03-11 21:30:00,HSR001,HSR 27th Main,12.9116,77.6388,2600,2,local,30.86,1007.0,0.387,none,NONE
2025-03-11 21:30:00,WHF001,Whitefield ITPL,12.9698,77.75,3500,3,arterial,40.09,1093.0,0.312,none,NONE
2025-03-11 21:30:00,KRP001,KR Puram Bridge,13.0008,77.6814,3800,3,arterial,46.25,1529.0,0.402,none,NONE
2025-03-11 21:30:00,HBL001,Hebbal Flyover,13.0354,77.5947,4000,4,highway,44.28,1212.0,0.303,none,NONE
2025-03-11 21:30:00,JNC001,Silk Board Junction,12.9173,77.6229,5000,5,junction,32.42,1565.0,0.313,none,NONE
2025-03-11 21:30:00,JNC002,Marathahalli Junction,12.9591,77.6974,4600,4,junction,34.45,1790.0,0.389,none,NONE
2025-03-11 21:30:00,CBD001,Cubbon Park,12.9788,77.5995,3000,3,arterial,39.53,1217.0,0.406,none,NONE
2025-03-11 21:30:00,CBD002,Residency Road,12.968,77.601,2400,2,local,32.99,939.0,0.391,none,NONE
2025-03-11 21:30:00,BLR001,Bellary Road,13.0001,77.584,3600,3,highway,38.71,1190.0,0.33,none,NONE
2025-03-11 21:30:00,HOS001,Hosur Road,12.9169,77.61,3400,3,arterial,38.38,1294.0,0.381,none,NONE
2025-03-11 21:30:00,MYS001,Mysore Road,12.9446,77.5274,3300,3,arterial,38.97,1080.0,0.327,none,NONE
2025-03-11 21:30:00,TUM001,Tumkur Road,13.0374,77.5181,3100,3,arterial,45.29,1193.0,0.385,none,NONE
2025-03-11 21:30:00,BAN001,Bannerghata Road,12.9077,77.6006,2900,2,arterial,44.01,1094.0,0.377,none,NONE
2025-03-11 21:30:00,EC001,Electronic City,12.8456,77.6603,3700,3,highway,44.11,1368.0,0.37,none,NONE
2025-03-11 21:30:00,IND001,Indiranagar 100ft,12.9784,77.6408,2700,2,local,32.2,767.0,0.284,none,NONE
2025-03-11 21:30:00,KOR001,Koramangala 80ft,12.9279,77.6271,2500,2,local,32.84,716.0,0.286,none,NONE
2025-03-11 21:30:00,JAY001,Jayanagar 4th Block,12.9274,77.5807,2200,2,local,33.03,759.0,0.345,none,NONE
2025-03-11 21:30:00,BTM001,BTM Layout,12.9165,77.6101,2300,2,local,31.0,897.0,0.39,none,NONE
2025-03-11 21:30:00,YLK001,Yelahanka,13.1007,77.5963,2800,2,local,34.68,1003.0,0.358,none,NONE
2025-03-11 21:30:00,RJN001,Rajajinagar,12.9915,77.5545,2600,2,local,36.23,833.0,0.32,none,NONE
2025-03-11 21:30:00,MLR001,Malleshwaram,13.0035,77.5647,2400,2,local,31.58,734.0,0.306,none,NONE
2025-03-11 21:30:00,VTH001,Vijayanagar,12.971,77.537,2500,2,local,33.56,772.0,0.309,none,NONE
2025-03-11 21:30:00,BAS001,Basavanagudi,12.9423,77.5677,2100,2,local,35.83,677.0,0.323,none,NONE
2025-03-11 21:30:00,FRA001,Frazer Town,12.9987,77.6185,2200,2,local,33.19,779.0,0.354,none,NONE
2025-03-11 21:30:00,DOM001,Domlur,12.9609,77.6389,2300,2,local,31.9,882.0,0.383,none,NONE
2025-03-11 21:30:00,AIR001,Airport Road,12.9498,77.6682,3400,3,highway,44.48,1314.0,0.387,none,NONE
2025-03-11 21:30:00,SAR001,Sarjapur Road,12.9028,77.6848,3000,2,arterial,43.7,1033.0,0.344,none,NONE
2025-03-11 21:30:00,NAG001,Nagawara,13.045,77.619,2600,2,local,32.89,989.0,0.38,none,NONE
2025-03-11 21:30:00,PEE001,Peenya Industrial,13.0374,77.5181,3200,3,arterial,41.64,1092.0,0.341,none,NONE
2025-03-11 21:30:00,HAL001,HAL Old Airport,12.9635,77.6642,2800,2,local,30.9,1050.0,0.375,none,NONE
2025-03-11 21:30:00,MAD001,Madiwala,12.9071,77.6286,2400,2,local,30.29,1005.0,0.419,none,NONE
2025-03-11 21:30:00,WIL001,Wilson Garden,12.9539,77.5852,2200,2,local,30.76,734.0,0.334,none,NONE
2025-03-11 21:30:00,CHN001,Chinnaswamy Stadium,12.9788,77.5995,3500,3,venue,31.41,1122.0,0.321,none,NONE
2025-03-11 21:30:00,PAL001,Palace Grounds,13.01,77.59,3000,3,venue,32.01,1142.0,0.381,none,NONE
2025-03-11 21:30:00,KEN001,Kengeri,12.906,77.487,2600,2,local,30.99,824.0,0.317,none,NONE
2025-03-11 21:30:00,YPR001,Yeshwanthpur,13.0289,77.5442,2900,2,arterial,39.16,947.0,0.326,none,NONE
2025-03-11 21:30:00,RRN001,RR Nagar,12.925,77.517,2400,2,local,36.34,800.0,0.333,none,NONE
2025-03-11 21:30:00,GOP001,Gopalan Mall Road,12.956,77.701,2700,2,local,35.19,931.0,0.345,none,NONE
2025-03-11 21:30:00,LAL001,Lalbagh Road,12.9507,77.5848,2300,2,local,32.9,909.0,0.395,none,NONE
2025-03-11 21:30:00,ULS001,Ulsoor Lake Road,12.983,77.622,2100,2,local,29.94,842.0,0.401,none,NONE
2025-03-11 21:30:00,CVV001,CV Raman Nagar,12.985,77.66,2400,2,local,33.15,790.0,0.329,none,NONE
2025-03-11 21:30:00,BEL001,Bellandur Lake Road,12.925,77.67,3200,2,arterial,46.41,1048.0,0.328,none,NONE
2025-03-11 21:30:00,KAD001,Kadugodi,12.99,77.76,2500,2,local,36.59,1028.0,0.411,none,NONE
2025-03-11 21:30:00,DEV001,Devanahalli,13.247,77.708,2800,2,highway,40.66,918.0,0.328,none,NONE
2025-03-11 21:30:00,MAG001,Magadi Road,12.9789,77.5644,2700,2,arterial,45.56,830.0,0.307,none,NONE
2025-03-11 21:45:00,MG001,MG Road,12.9716,77.5946,3200,4,arterial,44.84,954.0,0.298,none,NONE
2025-03-11 21:45:00,MG002,Brigade Road,12.9698,77.607,2800,3,arterial,40.1,980.0,0.35,none,NONE
2025-03-11 21:45:00,ORR001,ORR Marathahalli,12.9591,77.6974,4500,4,highway,44.96,1726.0,0.384,none,NONE
2025-03-11 21:45:00,ORR002,ORR Silk Board,12.9173,77.6229,4800,4,highway,43.73,1527.0,0.318,none,NONE
2025-03-11 21:45:00,ORR003,ORR Hebbal,13.0354,77.5947,4200,4,highway,41.99,1321.0,0.314,none,NONE
2025-03-11 21:45:00,HSR001,HSR 27th Main,12.9116,77.6388,2600,2,local,31.69,846.0,0.325,none,NONE
2025-03-11 21:45:00,WHF001,Whitefield ITPL,12.9698,77.75,3500,3,arterial,43.64,1082.0,0.309,none,NONE
2025-03-11 21:45:00,KRP001,KR Puram Bridge,13.0008,77.6814,3800,3,arterial,38.63,1432.0,0.377,none,NONE
2025-03-11 21:45:00,HBL001,Hebbal Flyover,13.0354,77.5947,4000,4,highway,38.45,1664.0,0.416,none,NONE
2025-03-11 21:45:00,JNC001,Silk Board Junction,12.9173,77.6229,5000,5,junction,32.2,1405.0,0.281,none,NONE
2025-03-11 21:45:00,JNC002,Marathahalli Junction,12.9591,77.6974,4600,4,junction,35.94,1674.0,0.364,none,NONE
2025-03-11 21:45:00,CBD001,Cubbon Park,12.9788,77.5995,3000,3,arterial,45.61,1023.0,0.341,none,NONE
2025-03-11 21:45:00,CBD002,Residency Road,12.968,77.601,2400,2,local,32.23,892.0,0.372,none,NONE
2025-03-11 21:45:00,BLR001,Bellary Road,13.0001,77.584,3600,3,highway,41.9,1288.0,0.358,none,NONE
2025-03-11 21:45:00,HOS001,Hosur Road,12.9169,77.61,3400,3,arterial,40.75,1110.0,0.327,none,NONE
2025-03-11 21:45:00,MYS001,Mysore Road,12.9446,77.5274,3300,3,arterial,38.99,1285.0,0.389,none,NONE
2025-03-11 21:45:00,TUM001,Tumkur Road,13.0374,77.5181,3100,3,arterial,41.39,1291.0,0.416,none,NONE
2025-03-11 21:45:00,BAN001,Bannerghata Road,12.9077,77.6006,2900,2,arterial,40.59,1005.0,0.347,none,NONE
2025-03-11 21:45:00,EC001,Electronic City,12.8456,77.6603,3700,3,highway,41.0,1395.0,0.377,none,NONE
2025-03-11 21:45:00,IND001,Indiranagar 100ft,12.9784,77.6408,2700,2,local,35.41,940.0,0.348,none,NONE
2025-03-11 21:45:00,KOR001,Koramangala 80ft,12.9279,77.6271,2500,2,local,32.32,961.0,0.384,none,NONE
2025-03-11 21:45:00,JAY001,Jayanagar 4th Block,12.9274,77.5807,2200,2,local,31.09,801.0,0.364,none,NONE
2025-03-11 21:45:00,BTM001,BTM Layout,12.9165,77.6101,2300,2,local,34.89,731.0,0.318,none,NONE
2025-03-11 21:45:00,YLK001,Yelahanka,13.1007,77.5963,2800,2,local,34.34,1072.0,0.383,none,NONE
2025-03-11 21:45:00,RJN001,Rajajinagar,12.9915,77.5545,2600,2,local,30.57,846.0,0.325,none,NONE
2025-03-11 21:45:00,MLR001,Malleshwaram,13.0035,77.5647,2400,2,local,32.59,933.0,0.389,none,NONE
2025-03-11 21:45:00,VTH001,Vijayanagar,12.971,77.537,2500,2,local,33.72,857.0,0.343,none,NONE
2025-03-11 21:45:00,BAS001,Basavanagudi,12.9423,77.5677,2100,2,local,31.98,589.0,0.281,none,NONE
2025-03-11 21:45:00,FRA001,Frazer Town,12.9987,77.6185,2200,2,local,29.89,690.0,0.314,none,NONE
2025-03-11 21:45:00,DOM001,Domlur,12.9609,77.6389,2300,2,local,30.57,683.0,0.297,none,NONE
2025-03-11 21:45:00,AIR001,Airport Road,12.9498,77.6682,3400,3,highway,43.67,1240.0,0.365,none,NONE
2025-03-11 21:45:00,SAR001,Sarjapur Road,12.9028,77.6848,3000,2,arterial,38.65,1089.0,0.363,none,NONE
2025-03-11 21:45:00,NAG001,Nagawara,13.045,77.619,2600,2,local,30.77,865.0,0.333,none,NONE
2025-03-11 21:45:00,PEE001,Peenya Industrial,13.0374,77.5181,3200,3,arterial,47.16,1130.0,0.353,none,NONE
2025-03-11 21:45:00,HAL001,HAL Old Airport,12.9635,77.6642,2800,2,local,29.99,920.0,0.329,none,NONE
2025-03-11 21:45:00,MAD001,Madiwala,12.9071,77.6286,2400,2,local,34.45,747.0,0.311,none,NONE
2025-03-11 21:45:00,WIL001,Wilson Garden,12.9539,77.5852,2200,2,local,36.5,747.0,0.34,none,NONE
2025-03-11 21:45:00,CHN001,Chinnaswamy Stadium,12.9788,77.5995,3500,3,venue,29.9,1245.0,0.356,none,NONE
2025-03-11 21:45:00,PAL001,Palace Grounds,13.01,77.59,3000,3,venue,34.48,1032.0,0.344,none,NONE
2025-03-11 21:45:00,KEN001,Kengeri,12.906,77.487,2600,2,local,36.25,1056.0,0.406,none,NONE
2025-03-11 21:45:00,YPR001,Yeshwanthpur,13.0289,77.5442,2900,2,arterial,39.5,844.0,0.291,none,NONE
2025-03-11 21:45:00,RRN001,RR Nagar,12.925,77.517,2400,2,local,31.94,876.0,0.365,none,NONE
2025-03-11 21:45:00,GOP001,Gopalan Mall Road,12.956,77.701,2700,2,local,33.96,859.0,0.318,none,NONE
2025-03-11 21:45:00,LAL001,Lalbagh Road,12.9507,77.5848,2300,2,local,36.41,743.0,0.323,none,NONE
2025-03-11 21:45:00,ULS001,Ulsoor Lake Road,12.983,77.622,2100,2,local,35.38,833.0,0.396,none,NONE
2025-03-11 21:45:00,CVV001,CV Raman Nagar,12.985,77.66,2400,2,local,30.44,750.0,0.313,none,NONE
2025-03-11 21:45:00,BEL001,Bellandur Lake Road,12.925,77.67,3200,2,arterial,40.19,1308.0,0.409,none,NONE
2025-03-11 21:45:00,KAD001,Kadugodi,12.99,77.76,2500,2,local,32.21,993.0,0.397,none,NONE
2025-03-11 21:45:00,DEV001,Devanahalli,13.247,77.708,2800,2,highway,42.55,963.0,0.344,none,NONE
2025-03-11 21:45:00,MAG001,Magadi Road,12.9789,77.5644,2700,2,arterial,46.38,923.0,0.342,none,NONE
2025-03-11 22:00:00,MG001,MG Road,12.9716,77.5946,3200,4,arterial,44.95,1086.0,0.339,none,NONE
2025-03-11 22:00:00,MG002,Brigade Road,12.9698,77.607,2800,3,arterial,39.17,805.0,0.287,none,NONE
2025-03-11 22:00:00,ORR001,ORR Marathahalli,12.9591,77.6974,4500,4,highway,40.12,1715.0,0.381,none,NONE
2025-03-11 22:00:00,ORR002,ORR Silk Board,12.9173,77.6229,4800,4,highway,41.61,1649.0,0.344,none,NONE
2025-03-11 22:00:00,ORR003,ORR Hebbal,13.0354,77.5947,4200,4,highway,39.17,1542.0,0.367,none,NONE
2025-03-11 22:00:00,HSR001,HSR 27th Main,12.9116,77.6388,2600,2,local,35.37,955.0,0.367,none,NONE
2025-03-11 22:00:00,WHF001,Whitefield ITPL,12.9698,77.75,3500,3,arterial,47.11,988.0,0.282,none,NONE
2025-03-11 22:00:00,KRP001,KR Puram Bridge,13.0008,77.6814,3800,3,arterial,38.39,1330.0,0.35,none,NONE
2025-03-11 22:00:00,HBL001,Hebbal Flyover,13.0354,77.5947,4000,4,highway,40.65,1504.0,0.376,none,NONE
2025-03-11 22:00:00,JNC001,Silk Board Junction,12.9173,77.6229,5000,5,junction,35.3,1472.0,0.294,none,NONE
2025-03-11 22:00:00,JNC002,Marathahalli Junction,12.9591,77.6974,4600,4,junction,36.17,1307.0,0.284,none,NONE
2025-03-11 22:00:00,CBD001,Cubbon Park,12.9788,77.5995,3000,3,arterial,44.45,1001.0,0.334,none,NONE
2025-03-11 22:00:00,CBD002,Residency Road,12.968,77.601,2400,2,local,34.42,705.0,0.294,none,NONE
2025-03-11 22:00:00,BLR001,Bellary Road,13.0001,77.584,3600,3,highway,46.68,1480.0,0.411,none,NONE
2025-03-11 22:00:00,HOS001,Hosur Road,12.9169,77.61,3400,3,arterial,42.92,1195.0,0.351,none,NONE
2025-03-11 22:00:00,MYS001,Mysore Road,12.9446,77.5274,3300,3,arterial,43.96,1192.0,0.361,none,NONE
2025-03-11 22:00:00,TUM001,Tumkur Road,13.0374,77.5181,3100,3,arterial,43.14,1124.0,0.362,none,NONE
2025-03-11 22:00:00,BAN001,Bannerghata Road,12.9077,77.6006,2900,2,arterial,45.98,1060.0,0.366,none,NONE
2025-03-11 22:00:00,EC001,Electronic City,12.8456,77.6603,3700,3,highway,40.01,1509.0,0.408,none,NONE
2025-03-11 22:00:00,IND001,Indiranagar 100ft,12.9784,77.6408,2700,2,local,31.26,818.0,0.303,none,NONE
2025-03-11 22:00:00,KOR001,Koramangala 80ft,12.9279,77.6271,2500,2,local,36.73,775.0,0.31,none,NONE
2025-03-11 22:00:00,JAY001,Jayanagar 4th Block,12.9274,77.5807,2200,2,local,30.45,789.0,0.359,none,NONE
2025-03-11 22:00:00,BTM001,BTM Layout,12.9165,77.6101,2300,2,local,35.54,664.0,0.289,none,NONE
2025-03-11 22:00:00,YLK001,Yelahanka,13.1007,77.5963,2800,2,local,33.18,811.0,0.29,none,NONE
2025-03-11 22:00:00,RJN001,Rajajinagar,12.9915,77.5545,2600,2,local,32.75,853.0,0.328,none,NONE
2025-03-11 22:00:00,MLR001,Malleshwaram,13.0035,77.5647,2400,2,local,30.71,985.0,0.41,none,NONE
2025-03-11 22:00:00,VTH001,Vijayanagar,12.971,77.537,2500,2,local,34.19,995.0,0.398,none,NONE
2025-03-11 22:00:00,BAS001,Basavanagudi,12.9423,77.5677,2100,2,local,36.09,861.0,0.41,none,NONE
2025-03-11 22:00:00,FRA001,Frazer Town,12.9987,77.6185,2200,2,local,34.99,711.0,0.323,none,NONE
2025-03-11 22:00:00,DOM001,Domlur,12.9609,77.6389,2300,2,local,35.55,811.0,0.353,none,NONE
2025-03-11 22:00:00,AIR001,Airport Road,12.9498,77.6682,3400,3,highway,40.69,1136.0,0.334,none,NONE
2025-03-11 22:00:00,SAR001,Sarjapur Road,12.9028,77.6848,3000,2,arterial,40.96,1036.0,0.345,none,NONE
2025-03-11 22:00:00,NAG001,Nagawara,13.045,77.619,2600,2,local,35.22,904.0,0.348,none,NONE
2025-03-11 22:00:00,PEE001,Peenya Industrial,13.0374,77.5181,3200,3,arterial,40.66,935.0,0.292,none,NONE
2025-03-11 22:00:00,HAL001,HAL Old Airport,12.9635,77.6642,2800,2,local,35.74,948.0,0.338,none,NONE
2025-03-11 22:00:00,MAD001,Madiwala,12.9071,77.6286,2400,2,local,32.84,929.0,0.387,none,NONE
2025-03-11 22:00:00,WIL001,Wilson Garden,12.9539,77.5852,2200,2,local,35.7,773.0,0.352,none,NONE
2025-03-11 22:00:00,CHN001,Chinnaswamy Stadium,12.9788,77.5995,3500,3,venue,34.18,1097.0,0.313,none,NONE
2025-03-11 22:00:00,PAL001,Palace Grounds,13.01,77.59,3000,3,venue,36.3,1079.0,0.36,none,NONE
2025-03-11 22:00:00,KEN001,Kengeri,12.906,77.487,2600,2,local,34.79,770.0,0.296,none,NONE
2025-03-11 22:00:00,YPR001,Yeshwanthpur,13.0289,77.5442,2900,2,arterial,43.98,962.0,0.332,none,NONE
2025-03-11 22:00:00,RRN001,RR Nagar,12.925,77.517,2400,2,local,32.9,901.0,0.376,none,NONE
2025-03-11 22:00:00,GOP001,Gopalan Mall Road,12.956,77.701,2700,2,local,35.32,888.0,0.329,none,NONE
2025-03-11 22:00:00,LAL001,Lalbagh Road,12.9507,77.5848,2300,2,local,35.86,715.0,0.311,none,NONE
2025-03-11 22:00:00,ULS001,Ulsoor Lake Road,12.983,77.622,2100,2,local,33.69,632.0,0.301,none,NONE
2025-03-11 22:00:00,CVV001,CV Raman Nagar,12.985,77.66,2400,2,local,31.77,973.0,0.405,none,NONE
2025-03-11 22:00:00,BEL001,Bellandur Lake Road,12.925,77.67,3200,2,arterial,38.35,1306.0,0.408,none,NONE
2025-03-11 22:00:00,KAD001,Kadugodi,12.99,77.76,2500,2,local,32.05,944.0,0.377,none,NONE
2025-03-11 22:00:00,DEV001,Devanahalli,13.247,77.708,2800,2,highway,39.08,1035.0,0.37,none,NONE
2025-03-11 22:00:00,MAG001,Magadi Road,12.9789,77.5644,2700,2,arterial,46.44,966.0,0.358,none,NONE
2025-03-11 22:15:00,MG001,MG Road,12.9716,77.5946,3200,4,arterial,41.51,1252.0,0.391,none,NONE
2025-03-11 22:15:00,MG002,Brigade Road,12.9698,77.607,2800,3,arterial,44.66,830.0,0.296,none,NONE
2025-03-11 22:15:00,ORR001,ORR Marathahalli,12.9591,77.6974,4500,4,highway,44.24,1679.0,0.373,none,NONE
2025-03-11 22:15:00,ORR002,ORR Silk Board,12.9173,77.6229,4800,4,highway,45.02,1557.0,0.324,none,NONE
2025-03-11 22:15:00,ORR003,ORR Hebbal,13.0354,77.5947,4200,4,highway,41.86,1741.0,0.414,none,NONE
2025-03-11 22:15:00,HSR001,HSR 27th Main,12.9116,77.6388,2600,2,local,33.76,913.0,0.351,none,NONE
2025-03-11 22:15:00,WHF001,Whitefield ITPL,12.9698,77.75,3500,3,arterial,47.13,1092.0,0.312,none,NONE
2025-03-11 22:15:00,KRP001,KR Puram Bridge,13.0008,77.6814,3800,3,arterial,41.83,1468.0,0.386,none,NONE
2025-03-11 22:15:00,HBL001,Hebbal Flyover,13.0354,77.5947,4000,4,highway,44.67,1661.0,0.415,none,NONE
2025-03-11 22:15:00,JNC001,Silk Board Junction,12.9173,77.6229,5000,5,junction,34.33,1619.0,0.324,none,NONE
2025-03-11 22:15:00,JNC002,Marathahalli Junction,12.9591,77.6974,4600,4,junction,32.53,1346.0,0.293,none,NONE
2025-03-11 22:15:00,CBD001,Cubbon Park,12.9788,77.5995,3000,3,arterial,46.56,894.0,0.298,none,NONE
2025-03-11 22:15:00,CBD002,Residency Road,12.968,77.601,2400,2,local,33.57,807.0,0.336,none,NONE
2025-03-11 22:15:00,BLR001,Bellary Road,13.0001,77.584,3600,3,highway,39.46,1156.0,0.321,none,NONE
2025-03-11 22:15:00,HOS001,Hosur Road,12.9169,77.61,3400,3,arterial,43.95,967.0,0.284,none,NONE
2025-03-11 22:15:00,MYS001,Mysore Road,12.9446,77.5274,3300,3,arterial,46.94,1344.0,0.407,none,NONE
2025-03-11 22:15:00,TUM001,Tumkur Road,13.0374,77.5181,3100,3,arterial,39.01,1245.0,0.402,none,NONE
2025-03-11 22:15:00,BAN001,Bannerghata Road,12.9077,77.6006,2900,2,arterial,41.21,839.0,0.289,none,NONE
2025-03-11 22:15:00,EC001,Electronic City,12.8456,77.6603,3700,3,highway,41.01,1455.0,0.393,none,NONE
2025-03-11 22:15:00,IND001,Indiranagar 100ft,12.9784,77.6408,2700,2,local,34.41,846.0,0.313,none,NONE
2025-03-11 22:15:00,KOR001,Koramangala 80ft,12.9279,77.6271,2500,2,local,34.78,948.0,0.379,none,NONE
2025-03-11 22:15:00,JAY001,Jayanagar 4th Block,12.9274,77.5807,2200,2,local,34.95,783.0,0.356,none,NONE
2025-03-11 22:15:00,BTM001,BTM Layout,12.9165,77.6101,2300,2,local,35.48,851.0,0.37,none,NONE
2025-03-11 22:15:00,YLK001,Yelahanka,13.1007,77.5963,2800,2,local,30.63,1102.0,0.393,none,NONE
2025-03-11 22:15:00,RJN001,Rajajinagar,12.9915,77.5545,2600,2,local,32.02,985.0,0.379,none,NONE
2025-03-11 22:15:00,MLR001,Malleshwaram,13.0035,77.5647,2400,2,local,34.48,785.0,0.327,none,NONE
2025-03-11 22:15:00,VTH001,Vijayanagar,12.971,77.537,2500,2,local,30.88,943.0,0.377,none,NONE
2025-03-11 22:15:00,BAS001,Basavanagudi,12.9423,77.5677,2100,2,local,35.69,834.0,0.397,none,NONE
2025-03-11 22:15:00,FRA001,Frazer Town,12.9987,77.6185,2200,2,local,34.14,686.0,0.312,none,NONE
2025-03-11 22:15:00,DOM001,Domlur,12.9609,77.6389,2300,2,local,31.96,887.0,0.386,none,NONE
2025-03-11 22:15:00,AIR001,Airport Road,12.9498,77.6682,3400,3,highway,41.95,1301.0,0.383,none,NONE
2025-03-11 22:15:00,SAR001,Sarjapur Road,12.9028,77.6848,3000,2,arterial,41.04,843.0,0.281,none,NONE
2025-03-11 22:15:00,NAG001,Nagawara,13.045,77.619,2600,2,local,33.97,947.0,0.364,none,NONE
2025-03-11 22:15:00,PEE001,Peenya Industrial,13.0374,77.5181,3200,3,arterial,43.9,1016.0,0.318,none,NONE
2025-03-11 22:15:00,HAL001,HAL Old Airport,12.9635,77.6642,2800,2,local,35.43,975.0,0.348,none,NONE
2025-03-11 22:15:00,MAD001,Madiwala,12.9071,77.6286,2400,2,local,35.09,877.0,0.366,none,NONE
2025-03-11 22:15:00,WIL001,Wilson Garden,12.9539,77.5852,2200,2,local,32.66,825.0,0.375,none,NONE
2025-03-11 22:15:00,CHN001,Chinnaswamy Stadium,12.9788,77.5995,3500,3,venue,33.77,1230.0,0.351,none,NONE
2025-03-11 22:15:00,PAL001,Palace Grounds,13.01,77.59,3000,3,venue,34.29,876.0,0.292,none,NONE
2025-03-11 22:15:00,KEN001,Kengeri,12.906,77.487,2600,2,local,36.12,850.0,0.327,none,NONE
2025-03-11 22:15:00,YPR001,Yeshwanthpur,13.0289,77.5442,2900,2,arterial,40.27,1125.0,0.388,none,NONE
2025-03-11 22:15:00,RRN001,RR Nagar,12.925,77.517,2400,2,local,31.37,1007.0,0.419,none,NONE
